Gen: 0 | Net_R: -0.72 | Avg_R: -0.72 | Kid_avg_R: -0.893 | Gen_T: 16.74488067626953
Gen: 4465 | Net_R: 0.12 | Avg_R: 0.24192522892791923 | Kid_avg_R: 0.052000000000000005 | Gen_T: 16.19296908378601
Gen: 4466 | Net_R: 0.36 | Avg_R: 0.2537327060351273 | Kid_avg_R: 0.09699999999999999 | Gen_T: 18.821985483169556
Gen: 4467 | Net_R: 0.28 | Avg_R: 0.2563594354316146 | Kid_avg_R: 0.11699999999999999 | Gen_T: 16.118626832962036
Gen: 4468 | Net_R: 0.36 | Avg_R: 0.2667234918884531 | Kid_avg_R: 0.13800000000000004 | Gen_T: 15.690965175628662
Gen: 4469 | Net_R: 0.28 | Avg_R: 0.26805114269960784 | Kid_avg_R: 0.05199999999999999 | Gen_T: 17.915023803710938
Gen: 4470 | Net_R: 0.38 | Avg_R: 0.2792460284296471 | Kid_avg_R: 0.094 | Gen_T: 18.288586854934692
Gen: 4471 | Net_R: 0.46 | Avg_R: 0.29732142558668234 | Kid_avg_R: 0.17 | Gen_T: 16.118730068206787
Gen: 4472 | Net_R: 0.38 | Avg_R: 0.30558928302801414 | Kid_avg_R: 0.18200000000000002 | Gen_T: 14.69554877281189
Gen: 4473 | Net_R: 0.16 | Avg_R: 0.29103035472521277 | Kid_avg_R: 0.158 | Gen_T: 13.940921783447266
Gen: 4474 | Net_R: 0.16 | Avg_R: 0.27792731925269154 | Kid_avg_R: 0.125 | Gen_T: 15.189026117324829
Gen: 4475 | Net_R: 0.44 | Avg_R: 0.29413458732742237 | Kid_avg_R: 0.161 | Gen_T: 18.181652545928955
Gen: 4476 | Net_R: 0.36 | Avg_R: 0.30072112859468014 | Kid_avg_R: 0.16300000000000003 | Gen_T: 16.94548273086548
Gen: 4477 | Net_R: 0.4 | Avg_R: 0.3106490157352122 | Kid_avg_R: 0.05 | Gen_T: 18.394282341003418
Gen: 4478 | Net_R: 0.48 | Avg_R: 0.327584114161691 | Kid_avg_R: 0.096 | Gen_T: 16.82337760925293
Gen: 4479 | Net_R: 0.14 | Avg_R: 0.3088257027455219 | Kid_avg_R: 0.07499999999999998 | Gen_T: 14.94508671760559
Gen: 4480 | Net_R: 0.5 | Avg_R: 0.32794313247096973 | Kid_avg_R: 0.10600000000000001 | Gen_T: 15.496992349624634
Gen: 4481 | Net_R: 0.3 | Avg_R: 0.32514881922387273 | Kid_avg_R: 0.13299999999999998 | Gen_T: 14.926453590393066
Gen: 4482 | Net_R: 0.18 | Avg_R: 0.3106339373014855 | Kid_avg_R: 0.16099999999999998 | Gen_T: 15.058521270751953
Gen: 4483 | Net_R: 0.18 | Avg_R: 0.29757054357133694 | Kid_avg_R: 0.082 | Gen_T: 14.831228494644165
Gen: 4484 | Net_R: 0.5 | Avg_R: 0.31781348921420327 | Kid_avg_R: 0.17900000000000002 | Gen_T: 15.719403266906738
Gen: 4485 | Net_R: 0.32 | Avg_R: 0.3180321402927829 | Kid_avg_R: 0.168 | Gen_T: 15.112534523010254
Gen: 4486 | Net_R: 0.16 | Avg_R: 0.30222892626350467 | Kid_avg_R: 0.22199999999999998 | Gen_T: 14.221091985702515
Gen: 4487 | Net_R: 0.2 | Avg_R: 0.2920060336371542 | Kid_avg_R: 0.17200000000000001 | Gen_T: 14.213792562484741
Gen: 4488 | Net_R: 0.16 | Avg_R: 0.2788054302734388 | Kid_avg_R: 0.179 | Gen_T: 15.61837100982666
Gen: 4489 | Net_R: 0.28 | Avg_R: 0.27892488724609493 | Kid_avg_R: 0.097 | Gen_T: 15.379062175750732
Gen: 4490 | Net_R: 0.42 | Avg_R: 0.29303239852148544 | Kid_avg_R: 0.213 | Gen_T: 18.978628635406494
Gen: 4491 | Net_R: 0.28 | Avg_R: 0.2917291586693369 | Kid_avg_R: 0.16499999999999998 | Gen_T: 15.198230028152466
Gen: 4492 | Net_R: 0.24 | Avg_R: 0.28655624280240327 | Kid_avg_R: 0.16300000000000003 | Gen_T: 15.406146764755249
Gen: 4493 | Net_R: 0.04 | Avg_R: 0.26190061852216295 | Kid_avg_R: 0.15500000000000003 | Gen_T: 14.603764772415161
Gen: 4494 | Net_R: 0.3 | Avg_R: 0.2657105566699467 | Kid_avg_R: 0.091 | Gen_T: 15.007886409759521
Gen: 4495 | Net_R: 0.3 | Avg_R: 0.26913950100295203 | Kid_avg_R: 0.11100000000000002 | Gen_T: 14.11342716217041
Gen: 4496 | Net_R: 0.46 | Avg_R: 0.28822555090265684 | Kid_avg_R: 0.196 | Gen_T: 15.538899183273315
Gen: 4497 | Net_R: 0.2 | Avg_R: 0.2794029958123912 | Kid_avg_R: 0.09399999999999999 | Gen_T: 14.990411043167114
Gen: 4498 | Net_R: 0.18 | Avg_R: 0.2694626962311521 | Kid_avg_R: 0.13700000000000004 | Gen_T: 14.285999536514282
Gen: 4499 | Net_R: 0.42 | Avg_R: 0.2845164266080369 | Kid_avg_R: 0.17300000000000001 | Gen_T: 15.878645181655884
Gen: 4500 | Net_R: 0.38 | Avg_R: 0.29406478394723323 | Kid_avg_R: 0.11500000000000002 | Gen_T: 16.16651439666748
Gen: 4501 | Net_R: 0.22 | Avg_R: 0.28665830555250993 | Kid_avg_R: 0.172 | Gen_T: 15.751424789428711
Gen: 4502 | Net_R: 0.2 | Avg_R: 0.277992474997259 | Kid_avg_R: 0.06300000000000001 | Gen_T: 16.265666723251343
Gen: 4503 | Net_R: 0.36 | Avg_R: 0.28619322749753306 | Kid_avg_R: 0.24100000000000002 | Gen_T: 15.157246351242065
Gen: 4504 | Net_R: 0.4 | Avg_R: 0.2975739047477798 | Kid_avg_R: 0.07599999999999998 | Gen_T: 16.9452543258667
Gen: 4505 | Net_R: 0.4 | Avg_R: 0.30781651427300183 | Kid_avg_R: 0.185 | Gen_T: 15.756225109100342
Gen: 4506 | Net_R: 0.26 | Avg_R: 0.3030348628457017 | Kid_avg_R: 0.122 | Gen_T: 15.517359018325806
Gen: 4507 | Net_R: 0.1 | Avg_R: 0.28273137656113156 | Kid_avg_R: 0.11200000000000002 | Gen_T: 14.173162937164307
Gen: 4508 | Net_R: 0.16 | Avg_R: 0.2704582389050184 | Kid_avg_R: 0.06300000000000001 | Gen_T: 15.30766224861145
Gen: 4509 | Net_R: 0.32 | Avg_R: 0.2754124150145166 | Kid_avg_R: 0.231 | Gen_T: 14.99962568283081
Gen: 4510 | Net_R: 0.34 | Avg_R: 0.2818711735130649 | Kid_avg_R: 0.154 | Gen_T: 15.993985414505005
Gen: 4511 | Net_R: 0.14 | Avg_R: 0.26768405616175844 | Kid_avg_R: 0.189 | Gen_T: 14.62305998802185
Gen: 4512 | Net_R: 0.22 | Avg_R: 0.26291565054558264 | Kid_avg_R: 0.15 | Gen_T: 14.462937831878662
Gen: 4513 | Net_R: 0.2 | Avg_R: 0.2566240854910244 | Kid_avg_R: 0.169 | Gen_T: 14.906063079833984
Gen: 4514 | Net_R: 0.3 | Avg_R: 0.26096167694192196 | Kid_avg_R: 0.13999999999999999 | Gen_T: 14.930583477020264
Gen: 4515 | Net_R: 0.32 | Avg_R: 0.2668655092477298 | Kid_avg_R: 0.142 | Gen_T: 14.989579439163208
Gen: 4516 | Net_R: 0.32 | Avg_R: 0.2721789583229568 | Kid_avg_R: 0.15900000000000003 | Gen_T: 14.589187622070312
Gen: 4517 | Net_R: 0.36 | Avg_R: 0.2809610624906611 | Kid_avg_R: 0.126 | Gen_T: 14.684497833251953
Gen: 4518 | Net_R: 0.3 | Avg_R: 0.282864956241595 | Kid_avg_R: 0.10300000000000001 | Gen_T: 14.427956819534302
Gen: 4519 | Net_R: 0.22 | Avg_R: 0.2765784606174356 | Kid_avg_R: 0.169 | Gen_T: 15.078395128250122
Gen: 4520 | Net_R: 0.24 | Avg_R: 0.27292061455569205 | Kid_avg_R: 0.15 | Gen_T: 15.19009280204773
Gen: 4521 | Net_R: 0.3 | Avg_R: 0.27562855310012285 | Kid_avg_R: 0.04 | Gen_T: 16.42294406890869
Gen: 4522 | Net_R: 0.16 | Avg_R: 0.2640656977901106 | Kid_avg_R: 0.195 | Gen_T: 14.345634937286377
Gen: 4523 | Net_R: 0.36 | Avg_R: 0.27365912801109954 | Kid_avg_R: 0.14700000000000002 | Gen_T: 15.311050653457642
Gen: 4524 | Net_R: 0.52 | Avg_R: 0.2982932152099896 | Kid_avg_R: 0.184 | Gen_T: 18.752906560897827
Gen: 4525 | Net_R: 0.3 | Avg_R: 0.2984638936889906 | Kid_avg_R: 0.20700000000000002 | Gen_T: 14.784160137176514
Gen: 4526 | Net_R: 0.46 | Avg_R: 0.31461750432009156 | Kid_avg_R: 0.12600000000000003 | Gen_T: 14.710864782333374
Gen: 4527 | Net_R: 0.18 | Avg_R: 0.3011557538880824 | Kid_avg_R: 0.18400000000000002 | Gen_T: 15.312764883041382
Gen: 4528 | Net_R: 0.28 | Avg_R: 0.2990401784992742 | Kid_avg_R: 0.16899999999999998 | Gen_T: 14.430187702178955
Gen: 4529 | Net_R: 0.14 | Avg_R: 0.2831361606493468 | Kid_avg_R: 0.18 | Gen_T: 14.945243835449219
Gen: 4530 | Net_R: 0.2 | Avg_R: 0.2748225445844122 | Kid_avg_R: 0.15400000000000003 | Gen_T: 15.018996000289917
Gen: 4531 | Net_R: 0.38 | Avg_R: 0.28534029012597095 | Kid_avg_R: 0.14300000000000004 | Gen_T: 14.88358759880066
Gen: 4532 | Net_R: 0.34 | Avg_R: 0.2908062611133738 | Kid_avg_R: 0.11299999999999999 | Gen_T: 14.914541959762573
Gen: 4533 | Net_R: 0.44 | Avg_R: 0.3057256350020364 | Kid_avg_R: 0.10200000000000001 | Gen_T: 16.539270401000977
Gen: 4534 | Net_R: 0.14 | Avg_R: 0.2891530715018328 | Kid_avg_R: 0.129 | Gen_T: 15.301291465759277
Gen: 4535 | Net_R: 0.46 | Avg_R: 0.3062377643516495 | Kid_avg_R: 0.15099999999999997 | Gen_T: 15.776020288467407
Gen: 4536 | Net_R: 0.2 | Avg_R: 0.2956139879164846 | Kid_avg_R: 0.14700000000000002 | Gen_T: 15.569085597991943
Gen: 4537 | Net_R: 0.16 | Avg_R: 0.28205258912483616 | Kid_avg_R: 0.11400000000000002 | Gen_T: 14.77942967414856
Gen: 4538 | Net_R: 0.2 | Avg_R: 0.2738473302123526 | Kid_avg_R: 0.11900000000000002 | Gen_T: 16.27545428276062
Gen: 4539 | Net_R: 0.42 | Avg_R: 0.28846259719111733 | Kid_avg_R: 0.11800000000000002 | Gen_T: 16.48835849761963
Gen: 4540 | Net_R: 0.42 | Avg_R: 0.3016163374720056 | Kid_avg_R: 0.13499999999999998 | Gen_T: 15.290387630462646
Gen: 4541 | Net_R: 0.44 | Avg_R: 0.31545470372480505 | Kid_avg_R: 0.16100000000000003 | Gen_T: 17.52883243560791
Gen: 4542 | Net_R: 0.16 | Avg_R: 0.29990923335232456 | Kid_avg_R: 0.168 | Gen_T: 14.847466468811035
Gen: 4543 | Net_R: 0.08 | Avg_R: 0.2779183100170921 | Kid_avg_R: 0.15800000000000003 | Gen_T: 14.638378143310547
Gen: 4544 | Net_R: 0.28 | Avg_R: 0.27812647901538295 | Kid_avg_R: 0.10600000000000001 | Gen_T: 17.23086428642273
Gen: 4545 | Net_R: 0.16 | Avg_R: 0.26631383111384466 | Kid_avg_R: 0.17700000000000002 | Gen_T: 14.779932975769043
Gen: 4546 | Net_R: 0.34 | Avg_R: 0.2736824480024602 | Kid_avg_R: 0.09300000000000001 | Gen_T: 16.728801488876343
Gen: 4547 | Net_R: 0.06 | Avg_R: 0.2523142032022142 | Kid_avg_R: 0.12700000000000003 | Gen_T: 15.849143981933594
Gen: 4548 | Net_R: 0.24 | Avg_R: 0.2510827828819928 | Kid_avg_R: 0.15199999999999997 | Gen_T: 15.488165855407715
Gen: 4549 | Net_R: 0.18 | Avg_R: 0.24397450459379352 | Kid_avg_R: 0.16199999999999998 | Gen_T: 15.614200592041016
Gen: 4550 | Net_R: 0.18 | Avg_R: 0.23757705413441416 | Kid_avg_R: 0.136 | Gen_T: 14.932332754135132
Gen: 4551 | Net_R: 0.26 | Avg_R: 0.23981934872097274 | Kid_avg_R: 0.15600000000000003 | Gen_T: 16.05892038345337
Gen: 4552 | Net_R: 0.24 | Avg_R: 0.23983741384887547 | Kid_avg_R: 0.194 | Gen_T: 15.046118259429932
Gen: 4553 | Net_R: 0.42 | Avg_R: 0.25785367246398794 | Kid_avg_R: 0.12200000000000003 | Gen_T: 14.811841249465942
Gen: 4554 | Net_R: 0.4 | Avg_R: 0.2720683052175892 | Kid_avg_R: 0.15 | Gen_T: 15.327328443527222
Gen: 4555 | Net_R: 0.18 | Avg_R: 0.26286147469583027 | Kid_avg_R: 0.13399999999999998 | Gen_T: 15.834420919418335
Gen: 4556 | Net_R: 0.22 | Avg_R: 0.25857532722624726 | Kid_avg_R: 0.144 | Gen_T: 14.794495344161987
Gen: 4557 | Net_R: 0.3 | Avg_R: 0.26271779450362254 | Kid_avg_R: 0.08300000000000003 | Gen_T: 15.250333547592163
Gen: 4558 | Net_R: 0.24 | Avg_R: 0.2604460150532603 | Kid_avg_R: 0.15100000000000002 | Gen_T: 15.397831678390503
Gen: 4559 | Net_R: 0.2 | Avg_R: 0.2544014135479343 | Kid_avg_R: 0.11500000000000002 | Gen_T: 15.129208087921143
Gen: 4560 | Net_R: 0.38 | Avg_R: 0.26696127219314086 | Kid_avg_R: 0.10800000000000001 | Gen_T: 16.254793882369995
Gen: 4561 | Net_R: 0.22 | Avg_R: 0.2622651449738268 | Kid_avg_R: 0.148 | Gen_T: 15.492429971694946
Gen: 4562 | Net_R: 0.34 | Avg_R: 0.27003863047644416 | Kid_avg_R: 0.10200000000000001 | Gen_T: 15.32831883430481
Gen: 4563 | Net_R: 0.16 | Avg_R: 0.2590347674287998 | Kid_avg_R: 0.094 | Gen_T: 15.198101282119751
Gen: 4564 | Net_R: 0.18 | Avg_R: 0.25113129068591983 | Kid_avg_R: 0.16399999999999998 | Gen_T: 15.266795873641968
Gen: 4565 | Net_R: 0.52 | Avg_R: 0.27801816161732784 | Kid_avg_R: 0.193 | Gen_T: 15.280951499938965
Gen: 4566 | Net_R: 0.36 | Avg_R: 0.28621634545559504 | Kid_avg_R: 0.171 | Gen_T: 14.996299028396606
Gen: 4567 | Net_R: 0.16 | Avg_R: 0.27359471091003557 | Kid_avg_R: 0.16399999999999998 | Gen_T: 15.429271697998047
Gen: 4568 | Net_R: 0.14 | Avg_R: 0.260235239819032 | Kid_avg_R: 0.195 | Gen_T: 14.857515096664429
Gen: 4569 | Net_R: 0.0 | Avg_R: 0.23421171583712883 | Kid_avg_R: 0.16499999999999998 | Gen_T: 15.389053106307983
Gen: 4570 | Net_R: 0.2 | Avg_R: 0.23079054425341594 | Kid_avg_R: 0.12400000000000003 | Gen_T: 15.209578514099121
Gen: 4571 | Net_R: 0.14 | Avg_R: 0.22171148982807437 | Kid_avg_R: 0.15000000000000002 | Gen_T: 15.29303789138794
Gen: 4572 | Net_R: 0.2 | Avg_R: 0.21954034084526697 | Kid_avg_R: 0.18200000000000002 | Gen_T: 15.230990886688232
Gen: 4573 | Net_R: 0.26 | Avg_R: 0.22358630676074026 | Kid_avg_R: 0.14500000000000002 | Gen_T: 14.968169927597046
Gen: 4574 | Net_R: 0.32 | Avg_R: 0.23322767608466624 | Kid_avg_R: 0.16600000000000004 | Gen_T: 15.191093921661377
Gen: 4575 | Net_R: 0.22 | Avg_R: 0.2319049084761996 | Kid_avg_R: 0.152 | Gen_T: 14.225634813308716
Gen: 4576 | Net_R: 0.08 | Avg_R: 0.21671441762857965 | Kid_avg_R: 0.13 | Gen_T: 14.702428579330444
Gen: 4577 | Net_R: 0.3 | Avg_R: 0.2250429758657217 | Kid_avg_R: 0.22599999999999998 | Gen_T: 15.133583068847656
Gen: 4578 | Net_R: 0.24 | Avg_R: 0.22653867827914953 | Kid_avg_R: 0.16500000000000004 | Gen_T: 14.113176584243774
Gen: 4579 | Net_R: 0.22 | Avg_R: 0.22588481045123457 | Kid_avg_R: 0.129 | Gen_T: 14.954103231430054
Gen: 4580 | Net_R: 0.3 | Avg_R: 0.2332963294061111 | Kid_avg_R: 0.153 | Gen_T: 14.968212366104126
Gen: 4581 | Net_R: 0.28 | Avg_R: 0.2379666964655 | Kid_avg_R: 0.125 | Gen_T: 14.321219682693481
Gen: 4582 | Net_R: 0.22 | Avg_R: 0.23617002681895 | Kid_avg_R: 0.14200000000000002 | Gen_T: 14.401069402694702
Gen: 4583 | Net_R: 0.3 | Avg_R: 0.242553024137055 | Kid_avg_R: 0.16200000000000003 | Gen_T: 15.356908798217773
Gen: 4584 | Net_R: 0.18 | Avg_R: 0.2362977217233495 | Kid_avg_R: 0.221 | Gen_T: 15.353062152862549
Gen: 4585 | Net_R: 0.32 | Avg_R: 0.24466794955101456 | Kid_avg_R: 0.11600000000000002 | Gen_T: 15.249006271362305
Gen: 4586 | Net_R: 0.1 | Avg_R: 0.23020115459591312 | Kid_avg_R: 0.14900000000000002 | Gen_T: 15.66205620765686
Gen: 4587 | Net_R: 0.22 | Avg_R: 0.2291810391363218 | Kid_avg_R: 0.13699999999999998 | Gen_T: 14.349028825759888
Gen: 4588 | Net_R: 0.22 | Avg_R: 0.22826293522268962 | Kid_avg_R: 0.203 | Gen_T: 14.502243280410767
Gen: 4589 | Net_R: 0.1 | Avg_R: 0.21543664170042068 | Kid_avg_R: 0.11299999999999999 | Gen_T: 14.618037939071655
Gen: 4590 | Net_R: 0.22 | Avg_R: 0.21589297753037862 | Kid_avg_R: 0.14700000000000002 | Gen_T: 14.468917846679688
Gen: 4591 | Net_R: 0.3 | Avg_R: 0.22430367977734075 | Kid_avg_R: 0.12700000000000003 | Gen_T: 15.271269083023071
Gen: 4592 | Net_R: 0.2 | Avg_R: 0.22187331179960668 | Kid_avg_R: 0.12200000000000003 | Gen_T: 14.629997730255127
Gen: 4593 | Net_R: 0.3 | Avg_R: 0.229685980619646 | Kid_avg_R: 0.211 | Gen_T: 14.883869171142578
Gen: 4594 | Net_R: 0.38 | Avg_R: 0.2447173825576814 | Kid_avg_R: 0.17200000000000001 | Gen_T: 15.029684782028198
Gen: 4595 | Net_R: 0.26 | Avg_R: 0.24624564430191326 | Kid_avg_R: 0.21400000000000002 | Gen_T: 15.061584234237671
Gen: 4596 | Net_R: 0.28 | Avg_R: 0.24962107987172194 | Kid_avg_R: 0.15099999999999997 | Gen_T: 15.964366674423218
Gen: 4597 | Net_R: 0.24 | Avg_R: 0.24865897188454975 | Kid_avg_R: 0.15300000000000002 | Gen_T: 14.735512256622314
Gen: 4598 | Net_R: 0.26 | Avg_R: 0.24979307469609477 | Kid_avg_R: 0.07999999999999999 | Gen_T: 14.246659278869629
Gen: 4599 | Net_R: 0.22 | Avg_R: 0.2468137672264853 | Kid_avg_R: 0.15 | Gen_T: 14.73703646659851
Gen: 4600 | Net_R: 0.32 | Avg_R: 0.25413239050383674 | Kid_avg_R: 0.21200000000000002 | Gen_T: 15.383228540420532
Gen: 4601 | Net_R: 0.28 | Avg_R: 0.2567191514534531 | Kid_avg_R: 0.173 | Gen_T: 14.758142232894897
Gen: 4602 | Net_R: 0.16 | Avg_R: 0.24704723630810776 | Kid_avg_R: 0.24800000000000005 | Gen_T: 14.162645816802979
Gen: 4603 | Net_R: 0.2 | Avg_R: 0.242342512677297 | Kid_avg_R: 0.156 | Gen_T: 14.891461372375488
Gen: 4604 | Net_R: 0.24 | Avg_R: 0.24210826140956732 | Kid_avg_R: 0.149 | Gen_T: 15.019783735275269
Gen: 4605 | Net_R: 0.3 | Avg_R: 0.24789743526861058 | Kid_avg_R: 0.17900000000000002 | Gen_T: 14.80715560913086
Gen: 4606 | Net_R: 0.44 | Avg_R: 0.26710769174174953 | Kid_avg_R: 0.14400000000000004 | Gen_T: 15.624587774276733
Gen: 4607 | Net_R: 0.32 | Avg_R: 0.2723969225675746 | Kid_avg_R: 0.14 | Gen_T: 14.857973098754883
Gen: 4608 | Net_R: 0.46 | Avg_R: 0.29115723031081714 | Kid_avg_R: 0.13899999999999998 | Gen_T: 15.322818040847778
Gen: 4609 | Net_R: 0.22 | Avg_R: 0.28404150727973543 | Kid_avg_R: 0.193 | Gen_T: 14.689754962921143
Gen: 4610 | Net_R: 0.18 | Avg_R: 0.2736373565517619 | Kid_avg_R: 0.14800000000000005 | Gen_T: 15.118867635726929
Gen: 4611 | Net_R: 0.36 | Avg_R: 0.2822736208965857 | Kid_avg_R: 0.17900000000000002 | Gen_T: 15.659537315368652
Gen: 4612 | Net_R: 0.3 | Avg_R: 0.28404625880692713 | Kid_avg_R: 0.21400000000000002 | Gen_T: 15.419230222702026
Gen: 4613 | Net_R: 0.16 | Avg_R: 0.27164163292623444 | Kid_avg_R: 0.11699999999999999 | Gen_T: 15.09846019744873
Gen: 4614 | Net_R: 0.12 | Avg_R: 0.256477469633611 | Kid_avg_R: 0.15200000000000005 | Gen_T: 14.490492820739746
Gen: 4615 | Net_R: 0.14 | Avg_R: 0.24482972267024994 | Kid_avg_R: 0.177 | Gen_T: 13.836357593536377
Gen: 4616 | Net_R: 0.14 | Avg_R: 0.23434675040322497 | Kid_avg_R: 0.089 | Gen_T: 14.554443359375
Gen: 4617 | Net_R: 0.3 | Avg_R: 0.2409120753629025 | Kid_avg_R: 0.178 | Gen_T: 15.51952075958252
Gen: 4618 | Net_R: 0.22 | Avg_R: 0.23882086782661224 | Kid_avg_R: 0.137 | Gen_T: 14.898346662521362
Gen: 4619 | Net_R: 0.24 | Avg_R: 0.23893878104395103 | Kid_avg_R: 0.2 | Gen_T: 14.979520559310913
Gen: 4620 | Net_R: 0.14 | Avg_R: 0.22904490293955593 | Kid_avg_R: 0.14800000000000002 | Gen_T: 14.958708047866821
Gen: 4621 | Net_R: 0.36 | Avg_R: 0.24214041264560035 | Kid_avg_R: 0.099 | Gen_T: 15.946029424667358
Gen: 4622 | Net_R: 0.24 | Avg_R: 0.2419263713810403 | Kid_avg_R: 0.07399999999999998 | Gen_T: 14.429201602935791
Gen: 4623 | Net_R: 0.1 | Avg_R: 0.2277337342429363 | Kid_avg_R: 0.10500000000000001 | Gen_T: 14.781916856765747
Gen: 4624 | Net_R: 0.36 | Avg_R: 0.2409603608186427 | Kid_avg_R: 0.17400000000000002 | Gen_T: 14.811075210571289
Gen: 4625 | Net_R: 0.18 | Avg_R: 0.23486432473677843 | Kid_avg_R: 0.194 | Gen_T: 15.00664758682251
Gen: 4626 | Net_R: 0.42 | Avg_R: 0.2533778922631006 | Kid_avg_R: 0.086 | Gen_T: 17.920881509780884
Gen: 4627 | Net_R: 0.2 | Avg_R: 0.24804010303679053 | Kid_avg_R: 0.15100000000000002 | Gen_T: 15.202558994293213
Gen: 4628 | Net_R: 0.2 | Avg_R: 0.24323609273311148 | Kid_avg_R: 0.15400000000000003 | Gen_T: 14.84265923500061
Gen: 4629 | Net_R: 0.24 | Avg_R: 0.24291248345980032 | Kid_avg_R: 0.20199999999999996 | Gen_T: 14.67970323562622
Gen: 4630 | Net_R: 0.24 | Avg_R: 0.24262123511382028 | Kid_avg_R: 0.07300000000000001 | Gen_T: 14.778761863708496
Gen: 4631 | Net_R: 0.2 | Avg_R: 0.23835911160243828 | Kid_avg_R: 0.169 | Gen_T: 14.718748807907104
Gen: 4632 | Net_R: 0.24 | Avg_R: 0.23852320044219444 | Kid_avg_R: 0.17 | Gen_T: 15.506645917892456
Gen: 4633 | Net_R: 0.24 | Avg_R: 0.238670880397975 | Kid_avg_R: 0.194 | Gen_T: 15.359153270721436
Gen: 4634 | Net_R: 0.16 | Avg_R: 0.2308037923581775 | Kid_avg_R: 0.19699999999999998 | Gen_T: 14.183009624481201
Gen: 4635 | Net_R: 0.4 | Avg_R: 0.24772341312235976 | Kid_avg_R: 0.14700000000000002 | Gen_T: 15.467135190963745
Gen: 4636 | Net_R: 0.16 | Avg_R: 0.23895107181012382 | Kid_avg_R: 0.195 | Gen_T: 15.248215913772583
Gen: 4637 | Net_R: 0.26 | Avg_R: 0.24105596462911144 | Kid_avg_R: 0.144 | Gen_T: 15.975956201553345
Gen: 4638 | Net_R: 0.18 | Avg_R: 0.2349503681662003 | Kid_avg_R: 0.15200000000000002 | Gen_T: 15.296007633209229
Gen: 4639 | Net_R: 0.26 | Avg_R: 0.23745533134958027 | Kid_avg_R: 0.20600000000000002 | Gen_T: 15.303789138793945
Gen: 4640 | Net_R: 0.24 | Avg_R: 0.23770979821462224 | Kid_avg_R: 0.09100000000000001 | Gen_T: 15.729461669921875
Gen: 4641 | Net_R: 0.32 | Avg_R: 0.24593881839316 | Kid_avg_R: 0.16799999999999998 | Gen_T: 14.442007064819336
Gen: 4642 | Net_R: 0.42 | Avg_R: 0.263344936553844 | Kid_avg_R: 0.197 | Gen_T: 14.724040269851685
Gen: 4643 | Net_R: 0.44 | Avg_R: 0.2810104428984596 | Kid_avg_R: 0.20400000000000001 | Gen_T: 15.555564165115356
Gen: 4644 | Net_R: 0.06 | Avg_R: 0.2589093986086137 | Kid_avg_R: 0.14600000000000002 | Gen_T: 14.710432529449463
Gen: 4645 | Net_R: 0.1 | Avg_R: 0.24301845874775233 | Kid_avg_R: 0.11200000000000002 | Gen_T: 15.182337760925293
Gen: 4646 | Net_R: 0.34 | Avg_R: 0.2527166128729771 | Kid_avg_R: 0.171 | Gen_T: 15.29033088684082
Gen: 4647 | Net_R: 0.26 | Avg_R: 0.25344495158567937 | Kid_avg_R: 0.18000000000000002 | Gen_T: 14.703688144683838
Gen: 4648 | Net_R: 0.44 | Avg_R: 0.27210045642711145 | Kid_avg_R: 0.22000000000000003 | Gen_T: 15.385392904281616
Gen: 4649 | Net_R: 0.32 | Avg_R: 0.2768904107844003 | Kid_avg_R: 0.157 | Gen_T: 15.260696411132812
Gen: 4650 | Net_R: 0.24 | Avg_R: 0.27320136970596026 | Kid_avg_R: 0.171 | Gen_T: 15.622280597686768
Gen: 4651 | Net_R: 0.22 | Avg_R: 0.26788123273536424 | Kid_avg_R: 0.172 | Gen_T: 14.741627216339111
Gen: 4652 | Net_R: 0.2 | Avg_R: 0.26109310946182784 | Kid_avg_R: 0.157 | Gen_T: 15.048956155776978
Gen: 4653 | Net_R: 0.22 | Avg_R: 0.25698379851564507 | Kid_avg_R: 0.158 | Gen_T: 15.206041812896729
Gen: 4654 | Net_R: 0.26 | Avg_R: 0.25728541866408056 | Kid_avg_R: 0.14600000000000002 | Gen_T: 14.039484739303589
Gen: 4655 | Net_R: 0.4 | Avg_R: 0.2715568767976725 | Kid_avg_R: 0.14200000000000004 | Gen_T: 15.073678731918335
Gen: 4656 | Net_R: 0.28 | Avg_R: 0.27240118911790523 | Kid_avg_R: 0.076 | Gen_T: 15.459163904190063
Gen: 4657 | Net_R: 0.32 | Avg_R: 0.2771610702061147 | Kid_avg_R: 0.14600000000000002 | Gen_T: 14.570427417755127
Gen: 4658 | Net_R: 0.16 | Avg_R: 0.2654449631855032 | Kid_avg_R: 0.15400000000000003 | Gen_T: 15.834635257720947
Gen: 4659 | Net_R: 0.38 | Avg_R: 0.2769004668669529 | Kid_avg_R: 0.13999999999999999 | Gen_T: 15.55494236946106
Gen: 4660 | Net_R: 0.2 | Avg_R: 0.26921042018025765 | Kid_avg_R: 0.18400000000000002 | Gen_T: 14.949284076690674
Gen: 4661 | Net_R: 0.2 | Avg_R: 0.2622893781622319 | Kid_avg_R: 0.139 | Gen_T: 16.391829252243042
Gen: 4662 | Net_R: 0.14 | Avg_R: 0.2500604403460087 | Kid_avg_R: 0.13999999999999999 | Gen_T: 15.165884017944336
Gen: 4663 | Net_R: 0.08 | Avg_R: 0.23305439631140787 | Kid_avg_R: 0.207 | Gen_T: 15.17766523361206
